course_credit_hour,course_date_end,course_date_start,course_dept,course_description,course_explorer_link,course_gened,course_hour_end,course_hour_start,course_location,course_name,course_num,course_room_num,course_semester,course_term,course_year,crn,prof_fname,prof_lname,section_info,section_num,section_type
0,2017-08-03Z,2017-05-15Z,PATH,Discussion of selected pathologic and clinico-pathologic material pertaining to exotic and wild animals and presentation of a formal seminar. Approved for letter and S/U grading. May be repeated to a maximum of 6 hours. Prerequisite: Concurrent enrollment in PATH 556 or PATH 557 or consent of instructor.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PATH/558/32947.xml,,,ARRANGED,,Exotic/Wild Animal Path Sem,558,,summer,SF,2017,32947,K,Colegrove-Calvey,Approved for letter and S/U grading. May be repeated to a maximum of 6 hours. Prerequisite: Concurrent enrollment in PATH 556 or PATH 557 or consent of instructor.,A  ,Discussion/Recitation
0,2017-08-03Z,2017-05-15Z,PATH,Discussion of selected pathologic and clinico-pathologic material pertaining to exotic and wild animals and presentation of a formal seminar. Approved for letter and S/U grading. May be repeated to a maximum of 6 hours. Prerequisite: Concurrent enrollment in PATH 556 or PATH 557 or consent of instructor.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PATH/558/32947.xml,,,ARRANGED,,Exotic/Wild Animal Path Sem,558,,summer,SF,2017,32947,M,Kinsel,Approved for letter and S/U grading. May be repeated to a maximum of 6 hours. Prerequisite: Concurrent enrollment in PATH 556 or PATH 557 or consent of instructor.,A  ,Discussion/Recitation
0,2017-08-03Z,2017-05-15Z,PATH,Discussion of selected pathologic and clinico-pathologic material pertaining to exotic and wild animals and presentation of a formal seminar. Approved for letter and S/U grading. May be repeated to a maximum of 6 hours. Prerequisite: Concurrent enrollment in PATH 556 or PATH 557 or consent of instructor.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PATH/558/32947.xml,,,ARRANGED,,Exotic/Wild Animal Path Sem,558,,summer,SF,2017,32947,J,Landolfi,Approved for letter and S/U grading. May be repeated to a maximum of 6 hours. Prerequisite: Concurrent enrollment in PATH 556 or PATH 557 or consent of instructor.,A  ,Discussion/Recitation
0,2017-08-03Z,2017-05-15Z,PATH,Discussion of selected pathologic and clinico-pathologic material pertaining to exotic and wild animals and presentation of a formal seminar. Approved for letter and S/U grading. May be repeated to a maximum of 6 hours. Prerequisite: Concurrent enrollment in PATH 556 or PATH 557 or consent of instructor.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PATH/558/32947.xml,,,ARRANGED,,Exotic/Wild Animal Path Sem,558,,summer,SF,2017,32947,R,Ossiboff,Approved for letter and S/U grading. May be repeated to a maximum of 6 hours. Prerequisite: Concurrent enrollment in PATH 556 or PATH 557 or consent of instructor.,A  ,Discussion/Recitation
0,2017-08-03Z,2017-05-15Z,PATH,Discussion of selected pathologic and clinico-pathologic material pertaining to exotic and wild animals and presentation of a formal seminar. Approved for letter and S/U grading. May be repeated to a maximum of 6 hours. Prerequisite: Concurrent enrollment in PATH 556 or PATH 557 or consent of instructor.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PATH/558/32947.xml,,,ARRANGED,,Exotic/Wild Animal Path Sem,558,,summer,SF,2017,32947,K,Terio,Approved for letter and S/U grading. May be repeated to a maximum of 6 hours. Prerequisite: Concurrent enrollment in PATH 556 or PATH 557 or consent of instructor.,A  ,Discussion/Recitation
0,2017-08-03Z,2017-06-12Z,NEUR,Same as PSYC 598. See PSYC 598.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/NEUR/598/38616.xml,,,ARRANGED,,Proseminar in Psychology,598,,summer,S2,2017,38616,H,Berenbaum,Same as PSYC 598. See PSYC 598.,INT,Conference
2,2017-08-03Z,2017-06-12Z,PHYS,"Theory of Special Relativity, with applications to kinematics and dynamics. Key mathematical methods as they apply to aspects of electromagnetic theory and classical mechanics, including vector analysis, series expansions, matrices, Fourier analysis, partial differentiation, three-dimensional calculus, and simple differential equations. Prerequisite: Credit or concurrent registration in PHYS 212.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PHYS/225/37447.xml,,02:50 PM,01:00 PM,Loomis Laboratory,Relativity & Math Applications,225,222,summer,S2,2017,37447,A,Gariepy,Prerequisite: Credit or concurrent registration in PHYS 212.,D1 ,Discussion/Recitation
2,2017-07-07Z,2017-06-12Z,PHYS,"Interference and diffraction, photons and matter waves, the Bohr atom, uncertainty principle, and wave mechanics. A calculus-based course for majors in engineering, mathematics, physics, and chemistry. Credit is not given for both PHYS 214 and PHYS 102. Prerequisite: PHYS 212.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PHYS/214/30304.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""NAT""><description>Natural Sciences &amp; Technology</description><ns2:genEdAttributes><genEdAttribute code=""1PS"">Nat Sci &amp; Tech - Phys Sciences</genEdAttribute></ns2:genEdAttributes></category>, <category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""QR""><description>Quantitative Reasoning</description><ns2:genEdAttributes><genEdAttribute code=""1QR2"">Quantitative Reasoning II</genEdAttribute></ns2:genEdAttributes></category>",11:50 AM,10:00 AM,Loomis Laboratory,Univ Physics: Quantum Physics,214,236,summer,S2A,2017,30304,S,Lin,Credit is not given for both PHYS 214 and PHYS 102. Prerequisite: PHYS 212.,L2 ,Laboratory
2,2017-07-07Z,2017-06-12Z,PHYS,"Interference and diffraction, photons and matter waves, the Bohr atom, uncertainty principle, and wave mechanics. A calculus-based course for majors in engineering, mathematics, physics, and chemistry. Credit is not given for both PHYS 214 and PHYS 102. Prerequisite: PHYS 212.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PHYS/214/30303.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""NAT""><description>Natural Sciences &amp; Technology</description><ns2:genEdAttributes><genEdAttribute code=""1PS"">Nat Sci &amp; Tech - Phys Sciences</genEdAttribute></ns2:genEdAttributes></category>, <category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""QR""><description>Quantitative Reasoning</description><ns2:genEdAttributes><genEdAttribute code=""1QR2"">Quantitative Reasoning II</genEdAttribute></ns2:genEdAttributes></category>",09:50 AM,08:00 AM,Loomis Laboratory,Univ Physics: Quantum Physics,214,236,summer,S2A,2017,30303,L,Yeo,Credit is not given for both PHYS 214 and PHYS 102. Prerequisite: PHYS 212.,L1 ,Laboratory
2,2017-08-03Z,2017-07-10Z,PHYS,"First and second laws of thermodynamics including kinetic theory of gases, heat capacity, heat engines, introduction to entropy and statistical mechanics, and introduction to application of free energy and Boltzmann factor. A calculus-based approach for majors in engineering, mathematics, physics and chemistry. Credit is not given for both PHYS 213 and PHYS 101. Prerequisite: PHYS 211; credit or concurrent registration in MATH 241.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PHYS/213/30279.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""NAT""><description>Natural Sciences &amp; Technology</description><ns2:genEdAttributes><genEdAttribute code=""1PS"">Nat Sci &amp; Tech - Phys Sciences</genEdAttribute></ns2:genEdAttributes></category>, <category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""QR""><description>Quantitative Reasoning</description><ns2:genEdAttributes><genEdAttribute code=""1QR2"">Quantitative Reasoning II</genEdAttribute></ns2:genEdAttributes></category>",09:50 AM,08:00 AM,Loomis Laboratory,Univ Physics: Thermal Physics,213,236,summer,S2B,2017,30279,D,Luo,Credit is not given for both PHYS 213 and PHYS 101. Prerequisite: PHYS 211; credit or concurrent registration in MATH 241.,L1 ,Laboratory
2,2017-08-03Z,2017-07-10Z,PHYS,"First and second laws of thermodynamics including kinetic theory of gases, heat capacity, heat engines, introduction to entropy and statistical mechanics, and introduction to application of free energy and Boltzmann factor. A calculus-based approach for majors in engineering, mathematics, physics and chemistry. Credit is not given for both PHYS 213 and PHYS 101. Prerequisite: PHYS 211; credit or concurrent registration in MATH 241.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PHYS/213/30281.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""NAT""><description>Natural Sciences &amp; Technology</description><ns2:genEdAttributes><genEdAttribute code=""1PS"">Nat Sci &amp; Tech - Phys Sciences</genEdAttribute></ns2:genEdAttributes></category>, <category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""QR""><description>Quantitative Reasoning</description><ns2:genEdAttributes><genEdAttribute code=""1QR2"">Quantitative Reasoning II</genEdAttribute></ns2:genEdAttributes></category>",03:50 PM,02:00 PM,Loomis Laboratory,Univ Physics: Thermal Physics,213,236,summer,S2B,2017,30281,B,Rhyno,Credit is not given for both PHYS 213 and PHYS 101. Prerequisite: PHYS 211; credit or concurrent registration in MATH 241.,L3 ,Laboratory
2,2017-08-03Z,2017-07-10Z,PHYS,"First and second laws of thermodynamics including kinetic theory of gases, heat capacity, heat engines, introduction to entropy and statistical mechanics, and introduction to application of free energy and Boltzmann factor. A calculus-based approach for majors in engineering, mathematics, physics and chemistry. Credit is not given for both PHYS 213 and PHYS 101. Prerequisite: PHYS 211; credit or concurrent registration in MATH 241.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PHYS/213/30280.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""NAT""><description>Natural Sciences &amp; Technology</description><ns2:genEdAttributes><genEdAttribute code=""1PS"">Nat Sci &amp; Tech - Phys Sciences</genEdAttribute></ns2:genEdAttributes></category>, <category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""QR""><description>Quantitative Reasoning</description><ns2:genEdAttributes><genEdAttribute code=""1QR2"">Quantitative Reasoning II</genEdAttribute></ns2:genEdAttributes></category>",11:50 AM,10:00 AM,Loomis Laboratory,Univ Physics: Thermal Physics,213,236,summer,S2B,2017,30280,S,Khan,Credit is not given for both PHYS 213 and PHYS 101. Prerequisite: PHYS 211; credit or concurrent registration in MATH 241.,L2 ,Laboratory
2,2017-07-07Z,2017-06-12Z,PHYS,"Interference and diffraction, photons and matter waves, the Bohr atom, uncertainty principle, and wave mechanics. A calculus-based course for majors in engineering, mathematics, physics, and chemistry. Credit is not given for both PHYS 214 and PHYS 102. Prerequisite: PHYS 212.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PHYS/214/30302.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""NAT""><description>Natural Sciences &amp; Technology</description><ns2:genEdAttributes><genEdAttribute code=""1PS"">Nat Sci &amp; Tech - Phys Sciences</genEdAttribute></ns2:genEdAttributes></category>, <category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""QR""><description>Quantitative Reasoning</description><ns2:genEdAttributes><genEdAttribute code=""1QR2"">Quantitative Reasoning II</genEdAttribute></ns2:genEdAttributes></category>",03:50 PM,02:00 PM,Loomis Laboratory,Univ Physics: Quantum Physics,214,139,summer,S2A,2017,30302,D,Bandak,Credit is not given for both PHYS 214 and PHYS 102. Prerequisite: PHYS 212.,D2 ,Discussion/Recitation
4,2017-08-03Z,2017-06-12Z,PHYS,"Newton's Laws, work and energy, static properties and fluids, oscillations, transverse waves, systems of particles, and rotations. A calculus-based approach for majors in engineering, mathematics, physics and chemistry. Credit is not given for both PHYS 211 and PHYS 101. Prerequisite: Credit or concurrent registration in MATH 231.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PHYS/211/30262.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""NAT""><description>Natural Sciences &amp; Technology</description><ns2:genEdAttributes><genEdAttribute code=""1PS"">Nat Sci &amp; Tech - Phys Sciences</genEdAttribute></ns2:genEdAttributes></category>, <category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""QR""><description>Quantitative Reasoning</description><ns2:genEdAttributes><genEdAttribute code=""1QR2"">Quantitative Reasoning II</genEdAttribute></ns2:genEdAttributes></category>",01:50 PM,12:00 PM,Loomis Laboratory,University Physics: Mechanics,211,264,summer,S2,2017,30262,X,Song,Credit is not given for both PHYS 211 and PHYS 101. Prerequisite: Credit or concurrent registration in MATH 231.,L2 ,Laboratory
4,2017-08-03Z,2017-06-12Z,PHYS,"Newton's Laws, work and energy, static properties and fluids, oscillations, transverse waves, systems of particles, and rotations. A calculus-based approach for majors in engineering, mathematics, physics and chemistry. Credit is not given for both PHYS 211 and PHYS 101. Prerequisite: Credit or concurrent registration in MATH 231.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PHYS/211/39124.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""NAT""><description>Natural Sciences &amp; Technology</description><ns2:genEdAttributes><genEdAttribute code=""1PS"">Nat Sci &amp; Tech - Phys Sciences</genEdAttribute></ns2:genEdAttributes></category>, <category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""QR""><description>Quantitative Reasoning</description><ns2:genEdAttributes><genEdAttribute code=""1QR2"">Quantitative Reasoning II</genEdAttribute></ns2:genEdAttributes></category>",09:50 AM,08:00 AM,Loomis Laboratory,University Physics: Mechanics,211,143,summer,S2,2017,39124,S,Hegde,Credit is not given for both PHYS 211 and PHYS 101. Prerequisite: Credit or concurrent registration in MATH 231.,D0 ,Discussion/Recitation
